2015-03-28 19:50:47 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 19:51:01 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 19:51:01 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 19:51:16 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 19:51:16 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 19:51:28 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 19:51:28 - PHP Notice:  Undefined variable: product in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-28 21:00:55 - PHP Notice:  Undefined index: product_id in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 121
2015-03-28 21:00:55 - PHP Notice:  Undefined index: product_id in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 121
2015-03-28 21:13:17 - PHP Notice:  Array to string conversion in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 113
2015-03-28 21:13:17 - PHP Notice:  Array to string conversion in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 113
2015-03-28 21:13:17 - PHP Notice:  Array to string conversion in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 113
2015-03-28 21:13:17 - PHP Notice:  Array to string conversion in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 113
2015-03-28 21:14:24 - PHP Notice:  Array to string conversion in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 113
2015-03-28 21:14:24 - PHP Notice:  Array to string conversion in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 113
2015-03-28 22:24:37 - PHP Notice:  Undefined index: product_id in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 57
2015-03-28 22:24:37 - PHP Notice:  Undefined index: product_id in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 57
2015-03-28 22:24:37 - PHP Notice:  Undefined index: product_id in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 117
2015-03-28 22:24:37 - PHP Notice:  Undefined index: product_id in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 117
2015-03-28 23:18:28 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:18:28 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:18:28 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:18:28 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:29:52 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:29:52 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:29:52 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:29:52 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:29:55 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:29:55 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:29:55 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:29:55 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:31:04 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:31:04 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:31:05 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:31:05 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:31:15 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:31:15 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:33:08 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:33:08 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:36:48 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:36:48 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:37:16 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:37:16 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:37:16 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:37:16 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:37:24 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 399
2015-03-28 23:37:24 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:45:24 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 400
2015-03-28 23:45:24 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php:397) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:45:25 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 400
2015-03-28 23:45:25 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php:397) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-28 23:45:43 - PHP Warning:  Invalid argument supplied for foreach() in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 400
2015-03-28 23:45:43 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php:397) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-29 0:07:33 - PHP Notice:  Undefined variable: key in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 400
2015-03-29 0:07:33 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-29 0:07:46 - PHP Notice:  Undefined variable: key in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 400
2015-03-29 0:07:46 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-29 0:08:13 - PHP Notice:  Undefined variable: key in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 400
2015-03-29 0:08:13 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\index.php:98) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-29 0:15:31 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php:396) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-29 0:16:11 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php:396) in C:\Users\Ryan\Documents\www\opencart\system\library\response.php on line 12
2015-03-29 1:41:29 - PHP Notice:  Undefined variable: image in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 492
2015-03-29 1:41:33 - PHP Notice:  Undefined variable: image in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 492
2015-03-29 1:41:41 - PHP Notice:  Undefined variable: image in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 492
2015-03-29 1:41:52 - PHP Notice:  Undefined variable: image in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 492
2015-03-29 1:49:23 - PHP Notice:  Undefined variable: text_loading in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-29 1:51:50 - PHP Notice:  Undefined variable: text_loading in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\checkout\cart.tpl on line 32
2015-03-29 3:50:49 - PHP Warning:  base64_decode() expects parameter 1 to be string, array given in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 416
2015-03-29 3:51:32 - PHP Warning:  base64_decode() expects parameter 1 to be string, array given in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 416
2015-03-29 3:52:09 - PHP Warning:  base64_decode() expects parameter 1 to be string, array given in C:\Users\Ryan\Documents\www\opencart\catalog\controller\checkout\cart.php on line 416
2015-03-29 12:41:52 - PHP Notice:  Undefined variable: duration in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\common\home.tpl on line 14
2015-03-29 12:41:52 - PHP Notice:  Undefined variable: discounts in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\common\home.tpl on line 16
2015-03-29 12:41:52 - PHP Notice:  Undefined variable: price in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\common\home.tpl on line 16
2015-03-29 12:42:27 - PHP Notice:  Undefined variable: discounts in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\common\home.tpl on line 16
2015-03-29 12:42:27 - PHP Notice:  Undefined variable: price in C:\Users\Ryan\Documents\www\opencart\catalog\view\theme\lcmtours\template\common\home.tpl on line 16
2015-03-29 13:37:51 - PHP Notice:  Uninitialized string offset: 1 in C:\Users\Ryan\Documents\www\opencart\admin\view\template\module\html.tpl on line 49
2015-03-29 13:37:51 - PHP Notice:  Uninitialized string offset: 1 in C:\Users\Ryan\Documents\www\opencart\admin\view\template\module\html.tpl on line 55
2015-04-11 15:18:13 - PHP Notice:  Undefined variable: lat in C:\Users\Ryan\Documents\www\opencart\admin\view\template\catalog\product_form.tpl on line 333
2015-04-11 15:18:13 - PHP Notice:  Undefined variable: lng in C:\Users\Ryan\Documents\www\opencart\admin\view\template\catalog\product_form.tpl on line 340
